VII	365527	365985	2	2	1	34	0	25
VII	437942	438397	2	2	0	3	0	19
VII	438710	479625	2	2	0	0	1	12
VII	439094	439323	1	1	1	128	0	25
VII	497366	497458	2	2	1	3	0	12
VII	497938	497999	2	2	1	1	0	12
VII	534474	534785	2	2	0	7	0	25
VII	543639	543721	1	1	1	6	0	25
VII	555831	556307	1	1	1	107	5	25
VII	727039	727357	1	1	1	58	0	24
VII	787787	788178	2	2	0	7	0	22
VII	859261	859473	2	2	1	2	0	8
VII	920665	921119	1	1	1	96	0	25
VIII	104406	104803	1	1	1	55	0	25
VIII	107832	107894	1	1	1	1	0	11
VIII	126552	127112	1	1	1	145	0	25
VIII	129529	129647	1	1	1	1	0	11
VIII	138241	138408	2	2	1	2	0	23
VIII	148117	148666	2	2	1	66	0	25
VIII	187515	187676	2	2	1	14	0	14
VIII	189750	189850	2	2	1	2	0	6
VIII	251156	251248	1	1	1	1	0	17
VIII	255638	255750	2	2	1	1	0	15
VIII	298361	298484	2	2	1	1	0	3
VIII	354865	354955	1	1	1	4	0	21
VIII	382307	382747	2	2	1	40	1	25
VIII	505248	505516	2	2	1	57	0	25
IX	47699	47760	1	1	1	4	0	16
IX	68716	69149	1	1	1	55	0	25
IX	99096	99385	2	2	1	19	0	25
IX	127662	128148	1	1	0	1	0	22
IX	155223	155310	1	3	0	2	0	13
IX	231958	232366	2	2	1	39	0	24
IX	256555	257026	2	2	1	28	76	25
IX	316772	317171	1	1	1	53	3	21
IX	348364	348494	2	2	1	2	0	11
IX	362915	387143	2	2	0	1	0	12
X	50269	50411	2	2	1	1	0	14
X	73797	74204	1	1	1	6	0	23
X	75939	76324	1	1	1	179	0	24
X	91095	91411	1	1	1	89	0	25
X	156790	157249	2	2	1	118	0	24
X	387349	387435	2	2	1	3	0	23
X	435228	435343	1	1	1	26	0	25
X	472980	478515	2	2	0	0	2	20
X	475585	481126	2	2	0	0	1	24
X	608307	608581	1	1	1	24	0	24
X	702799	703054	2	2	1	74	0	25
XI	82999	83074	1	1	1	2	0	18
XI	93367	93465	2	2	0	1	0	22
XI	109578	109883	1	1	1	175	0	25
XI	158616	158966	1	1	1	10	0	24
XI	283096	283421	1	1	1	10	0	24
XI	430456	430596	2	2	1	1	0	17
XI	432035	432432	1	1	1	184	0	25
XI	551681	552002	1	1	1	198	0	24
XI	576636	591553	2	2	0	0	1	12
XI	618375	618742	2	2	1	94	0	25
XI	625902	625976	1	1	1	4	0	14
XII	40222	40400	2	2	1	29	0	21
XII	64303	64366	2	2	0	1	0	14
XII	64877	65104	2	2	0	1	0	17
XII	242322	242680	1	1	1	45	0	25
XII	263206	263594	1	1	1	145	0	25
XII	327259	327399	2	2	1	2	0	25
XII	369851	377656	1	1	0	0	1	12
XII	453290	462362	2	2	0	1	0	25
XII	453331	462370	2	2	0	1	0	13
XII	454703	463784	1	5	0	2	0	19
XII	457597	466734	1	1	0	0	1	17
XII	459429	468500	2	2	0	1	0	22
XII	469599	473206	1	1	0	0	1	25
XII	469599	482786	1	1	0	0	1	25
XII	469599	486438	1	1	0	0	1	25
XII	473251	482786	1	1	0	0	1	25
XII	473251	486438	1	1	0	0	1	25
XII	482831	486438	1	1	0	0	1	25
XII	499196	547521	1	1	0	1	0	19
XII	522670	523028	1	1	1	58	0	18
XII	593658	651288	2	2	0	0	2	20
XII	694383	694472	1	1	1	1	0	25
XII	712726	713155	2	2	1	29	0	24
XII	789135	789155	2	2	0	0	1	21
XII	789156	789218	2	2	0	0	1	25
XII	795913	796335	2	2	0	2	0	23
XII	818479	859531	2	2	0	0	1	12
XII	819331	819777	1	1	1	47	12	25
XII	855878	856434	1	1	0	6	0	24
XII	856575	857057	1	1	1	36	0	25
XII	856989	857057	1	1	0	1	0	16
XII	898158	898645	1	1	0	20	0	23
XII	931350	931698	2	2	1	32	0	21
XII	1028869	1029252	1	1	1	20	0	25
XII	1068665	1075237	2	2	0	1	0	23
XIII	23361	23658	2	2	1	5	0	15
XIII	82291	82373	1	1	1	5	0	21
XIII	99260	99375	2	2	1	3	0	9
XIII	123743	124157	2	2	1	74	0	25
XIII	140091	140183	2	2	1	1	0	24
XIII	163309	163716	2	2	1	6	0	18
XIII	184315	189834	1	5	0	0	1	25
XIII	184681	196799	2	2	0	0	2	20
XIII	187286	199410	2	2	0	0	1	24
XIII	206098	206203	1	1	1	1	0	19
XIII	211445	211570	1	1	1	1	0	11
XIII	223381	223781	2	2	1	80	0	25
XIII	225892	226289	1	1	1	55	0	24
XIII	236592	236953	1	1	1	1	0	12
XIII	337818	337903	1	1	1	3	0	14
XIII	424998	425153	1	1	1	5	0	17
XIII	492448	511322	1	1	0	0	1	13
XIII	499879	500151	2	2	1	105	0	25
XIII	550802	551203	2	2	1	23	0	23
XIII	551952	552495	1	1	1	51	0	25
XIII	551952	552507	1	1	0	1	0	13
XIII	651161	651623	1	1	1	20	0	25
XIII	721199	721345	2	2	1	5	0	16
XIII	732466	732875	1	1	1	65	0	25
XIII	753743	754219	2	2	0	7	0	22
XIII	854817	854898	1	1	1	1	0	4
XIII	887692	887922	1	1	0	1	0	19
XIV	48294	48401	1	1	1	3	0	24
XIV	62373	62923	2	2	1	173	9	25
XIV	64019	64450	2	2	1	10	0	25
XIV	65387	94629	1	1	0	0	1	12
XIV	145150	145254	2	2	1	1	0	12
XIV	185492	185586	1	1	1	5	0	19
XIV	272388	273601	2	2	0	1	0	12
XIV	282625	282744	2	2	0	1	0	13
XIV	292348	305730	1	1	0	1	0	20
XIV	331326	331837	1	1	1	48	1	23
XIV	350958	351053	1	1	1	3	0	25
XIV	380690	380781	2	2	1	0	1	3
XIV	414912	415913	1	1	1	29	0	24
XIV	443827	444171	2	2	1	19	0	25
XIV	494525	494973	2	2	1	64	0	25
XIV	545292	545370	1	1	1	3	0	7
XIV	557611	557684	1	1	1	1	0	20
XIV	622945	623286	1	1	1	1	0	12
XIV	721771	722302	2	2	1	4	0	24
XV	31113	31151	1	1	0	1	0	25
XV	31159	31236	2	4	0	1	0	22
XV	80361	80774	1	1	1	96	0	25
XV	92441	92830	2	2	1	171	0	25
XV	93844	94290	2	2	1	161	0	25
XV	160352	177444	2	2	0	0	1	12
XV	240948	241025	2	2	1	1	0	12
XV	505938	506338	1	1	1	87	1	24
XV	552666	552874	2	2	1	23	0	21
XV	594966	600485	1	5	0	0	1	25
XV	678380	678790	2	2	1	7	0	19
XV	722253	766470	2	4	0	1	2	13
XV	778860	779386	2	2	1	26	0	25
XV	819061	820594	2	2	0	0	1	13
XV	867150	867586	1	1	1	121	0	25
XV	900768	901193	2	2	0	1	0	21
XVI	75986	76223	2	2	1	83	0	25
XVI	124162	136201	1	1	0	0	1	13
XVI	138726	138864	1	1	1	12	0	25
XVI	173163	173571	1	1	1	3	0	23
XVI	173666	174072	1	1	1	7	0	21
XVI	276126	309392	2	2	0	1	0	12
XVI	282141	282665	1	1	1	135	0	25
XVI	305307	305411	1	1	1	1	0	11
XVI	345445	345596	2	2	1	2	0	23
XVI	377996	378389	2	2	1	56	0	22
XVI	404957	405457	1	1	1	2	0	24
XVI	406647	407067	1	1	1	156	0	25
XVI	492919	493020	2	2	1	5	0	23
XVI	623578	623710	1	1	1	7	0	22
XVI	654168	654570	1	1	1	98	0	24
XVI	678194	678279	2	2	1	12	0	21
XVI	692906	700904	2	2	0	1	0	13
XVI	729386	729481	2	2	1	1	0	21
XVI	795030	795394	1	1	1	63	0	24
XVI	810098	856037	1	1	0	0	2	20
XVI	833694	833827	1	1	1	1	0	6
XVI	840142	852880	1	1	0	0	1	16
XVI	883388	883486	1	1	1	50	0	24
XVI	911277	911352	1	1	1	2	0	18
