XII	1206	6760	2	4	0	0	1	12
XII	12437	39687	1	1	0	0	1	14
XII	40222	40400	2	2	1	85	0	21
XII	64496	64723	2	2	0	0	1	18
XII	110781	123853	2	2	0	0	1	13
XII	242322	242680	1	1	1	61	0	25
XII	263206	263594	1	1	1	194	0	24
XII	263277	263594	1	1	0	1	0	24
XII	264109	267971	2	2	0	0	1	19
XII	286468	286556	2	2	1	3	0	18
XII	327259	327399	2	2	1	7	0	24
XII	453918	463055	2	2	0	0	1	19
XII	454703	463784	1	5	0	1	0	19
XII	459429	468500	2	2	0	1	0	14
XII	522670	523028	1	1	1	89	0	24
XII	548678	548763	2	2	1	3	0	24
XII	564455	564513	2	2	1	2	0	24
XII	634988	640268	1	1	0	1	0	14
XII	694383	694472	1	1	1	4	0	21
XII	712726	713155	2	2	1	89	0	25
XII	744154	744287	1	1	1	1	0	22
XII	766074	766129	2	2	1	5	0	25
XII	766182	766249	2	2	1	2	0	20
XII	789135	789155	2	2	0	0	1	21
XII	795913	796335	2	2	0	3	0	18
XII	819331	819777	1	1	1	108	12	25
XII	855878	856427	1	1	0	6	0	23
XII	855878	856434	1	1	0	17	0	25
XII	856575	857057	1	1	1	75	0	25
XII	856989	857057	1	1	0	2	0	21
XII	875413	875435	0	0	1	0	1	18
XII	882893	894703	1	1	0	0	1	13
XII	898158	898645	1	1	0	52	0	24
XII	931350	931698	2	2	1	67	0	23
XII	1028869	1029252	1	1	1	19	0	21
XII	1070595	1077169	1	3	0	0	1	12
XIII	23361	23658	2	2	1	4	0	17
XIII	82291	82373	1	1	1	6	0	22
XIII	99260	99375	2	2	1	9	0	20
XIII	123743	124157	2	2	1	114	0	25
XIII	140091	140183	2	2	1	6	0	25
XIII	163309	163716	2	2	1	14	0	25
XIII	182594	182683	1	1	0	1	0	21
XIII	184681	196787	2	2	0	1	0	17
XIII	184831	196868	2	2	0	0	1	21
XIII	189232	201307	2	2	0	0	1	19
XIII	206098	206203	1	1	1	3	0	24
XIII	211445	211570	1	1	1	6	0	23
XIII	212891	246604	2	2	0	1	0	12
XIII	223381	223781	2	2	1	131	0	25
XIII	225219	246121	1	1	0	0	1	17
XIII	225240	225338	2	2	1	2	0	12
XIII	225892	226289	1	1	1	53	0	24
XIII	250504	250566	1	1	0	1	0	16
XIII	337818	337903	1	1	1	3	0	14
XIII	358277	373884	2	6	0	0	1	17
XIII	424998	425153	1	1	1	9	0	22
XIII	499879	500151	2	2	1	170	0	25
XIII	550802	551203	2	2	1	60	0	20
XIII	551952	552495	1	1	1	115	1	25
XIII	651161	651623	1	1	1	50	0	22
XIII	652776	652847	2	2	1	8	0	20
XIII	666934	667017	2	2	1	1	0	14
XIII	721199	721345	2	2	1	10	0	23
XIII	732466	732875	1	1	1	106	0	25
XIII	753743	754219	2	2	0	10	0	20
XIII	854817	854898	1	1	1	14	0	24
XIV	48294	48401	1	1	1	7	0	24
XIV	62373	62923	2	2	1	180	16	25
XIV	64019	64450	2	2	1	13	2	25
XIV	96833	102381	2	2	0	0	1	23
XIV	145150	145254	2	2	1	5	0	23
XIV	185492	185578	1	1	0	1	0	16
XIV	185492	185586	1	1	1	8	0	23
XIV	331326	331837	1	1	1	73	3	25
XIV	350958	351053	1	1	1	13	0	24
XIV	359392	381942	2	2	0	0	1	12
XIV	380690	380781	2	2	1	1	0	18
XIV	414912	415913	1	1	1	29	0	24
XIV	439828	453610	1	1	0	1	0	13
XIV	443827	444171	2	2	1	41	0	24
XIV	494525	494973	2	2	1	109	0	25
XIV	501157	501502	1	1	0	1	0	14
XIV	534875	534965	2	2	1	1	0	13
XIV	545292	545370	1	1	1	6	0	14
XIV	557611	557684	1	1	1	2	0	22
XIV	616067	616412	1	1	0	1	0	15
XIV	622945	623286	1	1	1	7	0	23
XIV	693109	693144	2	2	0	1	0	14
XIV	704355	704453	2	2	0	1	0	20
XIV	721771	722302	2	2	1	1	0	7
XV	31113	31214	1	1	0	0	1	17
XV	57100	92045	1	1	0	0	1	13
XV	80361	80774	1	1	1	190	0	25
XV	92441	92830	2	2	1	160	1	25
XV	93844	94290	2	2	1	252	2	25
XV	115114	115173	1	1	0	0	1	19
XV	115126	115173	1	1	0	0	2	25
XV	115138	115173	1	1	0	0	2	25
XV	160352	177444	2	2	0	0	1	12
XV	240948	241025	2	2	1	6	0	23
XV	438680	438702	0	0	1	0	1	18
XV	505938	506338	1	1	1	113	0	25
XV	552666	552874	2	2	1	67	0	25
XV	678380	678790	2	2	1	8	0	16
XV	778860	779386	2	2	1	50	0	25
XV	867150	867586	1	1	1	160	0	25
XV	900768	901193	2	2	0	13	0	22
XV	931238	937279	2	2	0	0	1	14
XVI	75986	76223	2	2	1	204	0	25
XVI	138726	138864	1	1	1	28	0	25
XVI	173163	173571	1	1	1	8	0	22
XVI	173666	174072	1	1	1	9	0	25
XVI	231431	231577	1	1	0	1	0	16
XVI	282141	282665	1	1	1	232	0	25
XVI	305307	305411	1	1	1	3	0	17
XVI	345445	345596	2	2	1	1	0	15
XVI	377996	378389	2	2	1	65	1	25
XVI	404957	405457	1	1	1	5	0	23
XVI	406647	407067	1	1	1	184	0	25
XVI	492919	493020	2	2	1	12	0	25
XVI	582559	582701	2	2	1	5	0	18
XVI	623578	623710	1	1	1	39	0	25
XVI	654168	654570	1	1	1	178	0	22
XVI	678194	678279	2	2	1	18	2	25
XVI	729386	729481	2	2	1	7	0	22
XVI	769243	769265	0	0	1	0	1	18
XVI	795030	795394	1	1	1	94	0	25
XVI	805590	851486	1	1	0	0	1	19
XVI	810029	855887	1	1	0	0	1	21
XVI	833694	833827	1	1	1	1	0	18
XVI	883388	883486	1	1	1	94	0	25
XVI	911277	911352	1	1	1	15	0	24
Mito	60725	61867	0	0	1	1	0	21
