XII	198612	233822	2	2	0	1	0	13
XII	242322	242680	1	1	1	55	0	25
XII	263206	263594	1	1	1	119	0	25
XII	327259	327399	2	2	1	1	0	12
XII	453421	456266	1	1	0	0	1	14
XII	453421	465403	1	1	0	0	1	14
XII	454443	463441	2	2	0	1	0	21
XII	457311	466408	2	2	0	1	0	12
XII	462558	465403	1	1	0	0	1	14
XII	522670	523028	1	1	1	55	0	22
XII	548678	548763	2	2	1	1	0	3
XII	564455	564513	2	2	1	1	0	24
XII	694383	694472	1	1	1	1	0	21
XII	712726	713155	2	2	1	34	0	25
XII	744154	744287	1	1	1	2	0	16
XII	766182	766249	2	2	1	2	0	13
XII	781399	795421	1	1	0	0	1	16
XII	789135	789155	2	2	0	0	1	21
XII	795913	796335	2	2	0	2	0	22
XII	819331	819777	1	1	1	51	1	25
XII	855878	856427	1	1	0	1	0	16
XII	855878	856434	1	1	0	9	0	23
XII	856575	857057	1	1	1	27	0	25
XII	856989	857057	1	1	0	2	0	20
XII	898158	898645	1	1	0	19	0	23
XII	931350	931698	2	2	1	37	0	24
XII	1014231	1042616	2	2	0	0	1	13
XII	1028869	1029252	1	1	1	26	0	25
XIII	23361	23658	2	2	1	2	0	14
XIII	82291	82373	1	1	1	1	0	14
XIII	99260	99375	2	2	1	1	0	5
XIII	123743	124157	2	2	1	53	0	25
XIII	140091	140183	2	2	1	1	0	24
XIII	163309	163716	2	2	1	7	0	17
XIII	184816	196836	2	4	0	0	1	16
XIII	206098	206203	1	1	1	1	0	17
XIII	211441	211570	1	3	0	2	0	15
XIII	223381	223781	2	2	1	46	0	25
XIII	225240	225338	2	2	1	1	0	5
XIII	225892	226289	1	1	1	28	0	24
XIII	357840	373391	2	2	0	0	1	17
XIII	424998	425153	1	1	1	4	0	18
XIII	497542	509831	2	2	0	1	0	15
XIII	499879	500151	2	2	1	77	0	24
XIII	517564	517885	1	1	1	1	0	4
XIII	550802	551203	2	2	1	12	0	20
XIII	551952	552495	1	1	1	38	0	25
XIII	651161	651623	1	1	1	13	0	25
XIII	652776	652847	2	2	1	1	0	4
XIII	721199	721345	2	2	1	3	0	21
XIII	732466	732875	1	1	1	58	0	25
XIII	753743	754219	2	2	0	5	0	22
XIII	854817	854898	1	1	1	1	0	11
XIII	879237	915185	2	2	0	1	0	12
XIV	48294	48401	1	1	1	1	0	15
XIV	62373	62923	2	2	1	126	7	25
XIV	64019	64450	2	2	1	11	0	25
XIV	145150	145254	2	2	1	1	0	21
XIV	185492	185586	1	1	1	2	0	19
XIV	282625	282684	2	2	0	0	1	13
XIV	331326	331837	1	1	1	38	2	24
XIV	350958	351060	1	1	0	1	0	18
XIV	414912	415913	1	1	1	17	0	25
XIV	443827	444171	2	2	1	17	0	24
XIV	494525	494973	2	2	1	54	0	25
XIV	501157	501502	1	1	0	3	0	24
XIV	545292	545370	1	1	1	3	0	18
XIV	622945	623286	1	1	1	2	0	23
XIV	721771	722302	2	2	1	1	0	23
XV	31113	31214	1	1	0	0	1	19
XV	80361	80774	1	1	1	77	0	25
XV	92441	92830	2	2	1	125	0	25
XV	93844	94290	2	2	1	144	1	25
XV	116735	145053	1	1	0	1	0	12
XV	242442	242504	2	2	1	1	0	19
XV	505938	506338	1	1	1	70	0	25
XV	540326	552874	2	2	0	1	0	12
XV	552666	552874	2	2	1	20	0	21
XV	678380	678790	2	2	1	6	0	9
XV	778860	779386	2	2	1	17	0	25
XV	867150	867586	1	1	1	89	0	25
XV	900768	901193	2	2	0	6	0	22
XVI	75986	76223	2	2	1	78	0	25
XVI	115219	115298	1	1	0	1	0	14
XVI	138726	138864	1	1	1	9	0	22
XVI	173163	173571	1	1	1	3	0	24
XVI	173666	174072	1	1	1	5	0	25
XVI	282141	282665	1	1	1	104	0	25
XVI	305307	305411	1	1	1	1	0	14
XVI	345445	345596	2	2	1	1	0	5
XVI	377996	378389	2	2	1	47	0	25
XVI	404957	405457	1	1	1	3	0	14
XVI	406647	407067	1	1	1	112	0	25
XVI	492919	493020	2	2	1	3	0	24
XVI	582559	582701	2	2	1	3	0	20
XVI	623578	623710	1	1	1	7	0	21
XVI	654168	654570	1	1	1	74	0	19
XVI	678194	678279	2	2	1	8	0	25
XVI	729386	729481	2	2	1	1	0	25
XVI	795030	795394	1	1	1	59	0	24
XVI	848872	852115	2	6	0	0	1	24
XVI	883388	883486	1	1	1	43	0	25
XVI	911277	911352	1	1	1	10	0	19
XVI	946383	946418	1	1	0	0	1	24
